"Start","End","Day","Weekend","Arrival","Charge.Duration","Park.Duration","Energy"
2019-07-10 23:45:00,2019-07-11 01:36:00,"Wednesday",0,23.75,111.2,111.516666666667,10.665
2019-07-10 23:51:00,2019-07-11 01:53:00,"Wednesday",0,23.85,96.1333333333333,122.05,4.808
2019-07-11 00:35:00,2019-07-11 01:28:00,"Thursday",0,0.58,52.4833333333333,52.6833333333333,5.643
2019-07-11 00:42:00,2019-07-11 01:58:00,"Thursday",0,0.7,75.4,75.5833333333333,7.439
2019-07-11 00:56:00,2019-07-11 03:23:00,"Thursday",0,0.93,147.35,147.6,14.987
2019-07-11 01:05:00,2019-07-11 03:06:00,"Thursday",0,1.08,120.15,120.5,12.147
2019-07-11 02:06:00,2019-07-11 02:53:00,"Thursday",0,2.1,46.95,47.35,2.62
2019-07-11 11:30:00,2019-07-11 16:58:00,"Thursday",0,11.5,168.566666666667,328.383333333333,11.588
2019-07-11 12:30:00,2019-07-11 13:57:00,"Thursday",0,12.5,87.6333333333333,87.8666666666667,4.498
2019-07-11 12:41:00,2019-07-11 14:18:00,"Thursday",0,12.68,96.95,97.1333333333333,6.166
2019-07-11 13:03:00,2019-07-11 14:11:00,"Thursday",0,13.05,60.6333333333333,67.7833333333333,2.364
2019-07-11 13:48:00,2019-07-11 16:01:00,"Thursday",0,13.8,132.65,132.983333333333,8.635
2019-07-11 13:50:00,2019-07-11 16:23:00,"Thursday",0,13.83,152.583333333333,152.85,9.762
2019-07-11 14:04:00,2019-07-11 22:53:00,"Thursday",0,14.07,227.633333333333,528.2,17.331
2019-07-11 14:09:00,2019-07-11 21:39:00,"Thursday",0,14.15,388.65,450.15,39.253
2019-07-11 14:11:00,2019-07-11 16:50:00,"Thursday",0,14.18,129.116666666667,158.816666666667,6.886
2019-07-11 15:12:00,2019-07-11 17:42:00,"Thursday",0,15.2,150.016666666667,150.383333333333,16.465
2019-07-11 15:22:00,2019-07-11 17:14:00,"Thursday",0,15.37,98.0833333333333,111.9,5.417
2019-07-11 16:46:00,2019-07-11 20:50:00,"Thursday",0,16.77,227.533333333333,243.5,18.037
2019-07-11 16:52:00,2019-07-11 20:09:00,"Thursday",0,16.87,52.9,197.266666666667,0.996
2019-07-11 17:21:00,2019-07-11 18:01:00,"Thursday",0,17.35,38.95,39.3166666666667,2.185
2019-07-11 17:23:00,2019-07-11 17:35:00,"Thursday",0,17.38,10.85,12.0333333333333,0.838
2019-07-11 18:43:00,2019-07-11 22:04:00,"Thursday",0,18.72,150.816666666667,201.216666666667,7.363
2019-07-11 18:48:00,2019-07-11 21:09:00,"Thursday",0,18.8,141.033333333333,141.233333333333,8.676
2019-07-11 18:49:00,2019-07-11 21:04:00,"Thursday",0,18.82,134.1,134.3,8.49
2019-07-11 18:58:00,2019-07-11 20:12:00,"Thursday",0,18.97,73.7666666666667,73.9333333333333,4.135
2019-07-11 19:00:00,2019-07-11 20:02:00,"Thursday",0,19,61.15,61.65,3.697
2019-07-11 19:16:00,2019-07-11 23:06:00,"Thursday",0,19.27,192.45,230.383333333333,9.796
2019-07-11 20:37:00,2019-07-11 21:35:00,"Thursday",0,20.62,57.35,57.6333333333333,3.049
2019-07-11 21:59:00,2019-07-11 23:03:00,"Thursday",0,21.98,64.2833333333333,64.5833333333333,6.476
2019-07-11 22:21:00,2019-07-11 22:28:00,"Thursday",0,22.35,6.36666666666667,7.21666666666667,0.622
2019-07-11 22:38:00,2019-07-12 00:05:00,"Thursday",0,22.63,87.1,87.35,7.665
2019-07-11 23:02:00,2019-07-12 01:59:00,"Thursday",0,23.03,176.333333333333,176.55,9.722
2019-07-11 23:31:00,2019-07-12 01:11:00,"Thursday",0,23.52,99.6833333333333,100.233333333333,10.003
2019-07-12 00:42:00,2019-07-12 03:51:00,"Friday",0,0.7,106.466666666667,189.85,6.921
2019-07-12 01:12:00,2019-07-12 02:34:00,"Friday",0,1.2,81.6833333333333,81.8166666666667,8.41
2019-07-12 01:50:00,2019-07-12 04:34:00,"Friday",0,1.83,118.65,163.466666666667,6.4
2019-07-12 04:17:00,2019-07-12 13:01:00,"Friday",0,4.28,101.483333333333,523.9,6.209
2019-07-12 11:53:00,2019-07-12 13:11:00,"Friday",0,11.88,78.4333333333333,78.5666666666667,8.547
2019-07-12 12:23:00,2019-07-12 13:32:00,"Friday",0,12.38,69.25,69.8333333333333,3.771
2019-07-12 12:37:00,2019-07-12 14:16:00,"Friday",0,12.62,58.0333333333333,98.0666666666667,2.269
2019-07-12 12:53:00,2019-07-12 14:27:00,"Friday",0,12.88,93.8666666666667,94.25,4.79
2019-07-12 12:59:00,2019-07-12 14:53:00,"Friday",0,12.98,114.216666666667,114.516666666667,6.461
2019-07-12 13:04:00,2019-07-12 17:09:00,"Friday",0,13.07,244.883333333333,245.25,18.639
2019-07-12 14:24:00,2019-07-12 15:28:00,"Friday",0,14.4,63.4333333333333,63.7166666666667,6.947
2019-07-12 14:25:00,2019-07-12 14:31:00,"Friday",0,14.42,5.78333333333333,5.91666666666667,0.62
2019-07-12 15:06:00,2019-07-12 21:46:00,"Friday",0,15.1,203.35,400.733333333333,15.593
2019-07-12 15:07:00,2019-07-12 16:55:00,"Friday",0,15.12,108.133333333333,108.733333333333,5.73
2019-07-12 16:22:00,2019-07-12 17:47:00,"Friday",0,16.37,84.85,84.9833333333333,9.294
2019-07-12 17:50:00,2019-07-12 19:38:00,"Friday",0,17.83,51.0166666666667,107.866666666667,1.231
2019-07-12 18:02:00,2019-07-12 22:11:00,"Friday",0,18.03,248.766666666667,249.016666666667,23.834
2019-07-12 18:15:00,2019-07-12 21:14:00,"Friday",0,18.25,135.566666666667,179.116666666667,9.671
2019-07-12 18:21:00,2019-07-12 21:24:00,"Friday",0,18.35,182.633333333333,183.183333333333,8.709
2019-07-12 18:22:00,2019-07-12 20:55:00,"Friday",0,18.37,90.25,153.45,8.412
2019-07-12 18:55:00,2019-07-12 21:06:00,"Friday",0,18.92,131.333333333333,131.45,12.971
2019-07-12 19:24:00,2019-07-12 20:04:00,"Friday",0,19.4,39.3333333333333,39.9,3.839
2019-07-12 20:47:00,2019-07-12 21:56:00,"Friday",0,20.78,68.2833333333333,68.5166666666667,3.612
2019-07-12 20:57:00,2019-07-12 22:22:00,"Friday",0,20.95,48.6333333333333,84.75,2.098
2019-07-12 21:17:00,2019-07-12 23:18:00,"Friday",0,21.28,120.466666666667,120.65,13.587
2019-07-12 22:44:00,2019-07-12 23:46:00,"Friday",0,22.73,62,62.3166666666667,3.458
2019-07-12 22:57:00,2019-07-13 02:20:00,"Friday",0,22.95,165.033333333333,202.95,9.639
2019-07-12 23:09:00,2019-07-13 00:27:00,"Friday",0,23.15,77.2666666666667,77.7166666666667,8.517
2019-07-12 23:14:00,2019-07-13 02:25:00,"Friday",0,23.23,191.1,191.666666666667,19.804
2019-07-12 23:23:00,2019-07-13 00:29:00,"Friday",0,23.38,65.3666666666667,65.6166666666667,6.818
2019-07-12 23:54:00,2019-07-13 01:52:00,"Friday",0,23.9,118.016666666667,118.15,6.231
2019-07-12 23:57:00,2019-07-13 01:34:00,"Friday",0,23.95,96.4333333333333,96.7333333333333,9.549
2019-07-13 00:12:00,2019-07-13 00:14:00,"Saturday",1,0.2,1.28333333333333,2.08333333333333,0.064
2019-07-13 00:29:00,2019-07-13 02:47:00,"Saturday",1,0.48,137.683333333333,137.883333333333,7.603
2019-07-13 01:10:00,2019-07-13 02:07:00,"Saturday",1,1.17,56.6833333333333,57.0833333333333,3.138
2019-07-13 02:43:00,2019-07-13 03:29:00,"Saturday",1,2.72,44.9666666666667,45.45,2.77
2019-07-13 12:52:00,2019-07-13 18:37:00,"Saturday",1,12.87,65.2833333333333,345.933333333333,6.063
2019-07-13 13:02:00,2019-07-13 14:10:00,"Saturday",1,13.03,68.2,68.4333333333333,7.166
2019-07-13 15:12:00,2019-07-13 16:29:00,"Saturday",1,15.2,77.7,77.9833333333333,2.892
2019-07-13 15:24:00,2019-07-13 15:43:00,"Saturday",1,15.4,18.6666666666667,18.95,0.987
2019-07-13 16:08:00,2019-07-13 18:21:00,"Saturday",1,16.13,132.816666666667,133.183333333333,13.037
2019-07-13 16:28:00,2019-07-13 20:01:00,"Saturday",1,16.47,213.166666666667,213.316666666667,23.396
2019-07-13 16:53:00,2019-07-13 18:30:00,"Saturday",1,16.88,96.2166666666667,96.95,7.613
2019-07-13 17:04:00,2019-07-13 18:46:00,"Saturday",1,17.07,99.1333333333333,101.366666666667,9.646
2019-07-13 17:33:00,2019-07-13 18:19:00,"Saturday",1,17.55,45.6833333333333,46.1333333333333,4.594
2019-07-13 17:42:00,2019-07-13 19:54:00,"Saturday",1,17.7,132.116666666667,132.45,6.687
2019-07-13 17:44:00,2019-07-13 20:50:00,"Saturday",1,17.73,185.183333333333,185.45,15.325
2019-07-13 18:47:00,2019-07-13 20:14:00,"Saturday",1,18.78,86.7,87.1833333333333,5.421
2019-07-13 19:08:00,2019-07-13 21:15:00,"Saturday",1,19.13,126.716666666667,127.45,12.865
2019-07-13 19:09:00,2019-07-13 21:07:00,"Saturday",1,19.15,36.1666666666667,118.1,3.545
2019-07-13 19:14:00,2019-07-13 20:11:00,"Saturday",1,19.23,56.2833333333333,56.6666666666667,5.63
2019-07-13 19:30:00,2019-07-13 19:32:00,"Saturday",1,19.5,1.15,1.83333333333333,0.084
2019-07-13 19:33:00,2019-07-13 20:31:00,"Saturday",1,19.55,58.1833333333333,58.3833333333333,5.856
2019-07-13 20:24:00,2019-07-13 21:28:00,"Saturday",1,20.4,63.6166666666667,63.9333333333333,3.539
2019-07-13 20:40:00,2019-07-13 21:48:00,"Saturday",1,20.67,67.05,67.3666666666667,3.694
2019-07-13 20:55:00,2019-07-13 23:06:00,"Saturday",1,20.92,55.8666666666667,130.366666666667,5.842
2019-07-13 21:21:00,2019-07-14 00:47:00,"Saturday",1,21.35,133.616666666667,206.033333333333,6.589
2019-07-13 21:23:00,2019-07-13 22:40:00,"Saturday",1,21.38,76.4333333333333,76.8833333333333,7.327
2019-07-13 23:12:00,2019-07-13 23:21:00,"Saturday",1,23.2,8.56666666666667,8.8,0.94
2019-07-13 23:17:00,2019-07-14 00:37:00,"Saturday",1,23.28,79.7166666666667,79.7833333333333,8.256
2019-07-13 23:22:00,2019-07-14 01:58:00,"Saturday",1,23.37,145.316666666667,156.3,10.37
2019-07-13 23:24:00,2019-07-14 00:51:00,"Saturday",1,23.4,85.0166666666667,86.85,4.999
2019-07-13 23:29:00,2019-07-14 02:39:00,"Saturday",1,23.48,126.45,189.95,8.109
2019-07-13 23:48:00,2019-07-14 01:01:00,"Saturday",1,23.8,72.6833333333333,72.9333333333333,7.175
2019-07-13 23:56:00,2019-07-14 02:37:00,"Saturday",1,23.93,159.716666666667,160.466666666667,8.78
2019-07-14 00:16:00,2019-07-14 03:12:00,"Sunday",1,0.27,174.966666666667,175.4,17.678
2019-07-14 01:12:00,2019-07-14 02:40:00,"Sunday",1,1.2,87.15,87.35,8.837
2019-07-14 01:47:00,2019-07-14 03:15:00,"Sunday",1,1.78,88.4833333333333,88.7333333333333,4.852
2019-07-14 03:29:00,2019-07-14 06:09:00,"Sunday",1,3.48,152.15,159.95,11.594
2019-07-14 12:21:00,2019-07-14 14:21:00,"Sunday",1,12.35,85.4833333333333,120.316666666667,4.606
2019-07-14 14:53:00,2019-07-14 19:30:00,"Sunday",1,14.88,276.916666666667,277.416666666667,23.186
2019-07-14 16:02:00,2019-07-14 18:59:00,"Sunday",1,16.03,130.55,176.666666666667,14.492
2019-07-14 17:35:00,2019-07-14 18:24:00,"Sunday",1,17.58,48.3333333333333,48.6,2.661
2019-07-14 17:40:00,2019-07-14 17:42:00,"Sunday",1,17.67,2.65,2.85,0.148
2019-07-14 17:51:00,2019-07-14 18:57:00,"Sunday",1,17.85,65,65.2,6.629
2019-07-14 18:19:00,2019-07-14 20:23:00,"Sunday",1,18.32,123.75,123.983333333333,12.818
2019-07-14 19:04:00,2019-07-14 19:32:00,"Sunday",1,19.07,28.5666666666667,28.8,2.817
2019-07-14 19:20:00,2019-07-14 21:33:00,"Sunday",1,19.33,132.716666666667,132.916666666667,12.882
2019-07-14 19:31:00,2019-07-14 21:19:00,"Sunday",1,19.52,108.15,108.3,9.736
2019-07-14 20:27:00,2019-07-15 13:01:00,"Sunday",1,20.45,713.483333333333,994.466666666667,71.121
2019-07-14 20:56:00,2019-07-14 22:06:00,"Sunday",1,20.93,68.5666666666667,69.2166666666667,6.687
2019-07-14 21:13:00,2019-07-14 23:10:00,"Sunday",1,21.22,52.15,117.15,5.431
2019-07-14 21:33:00,2019-07-14 22:51:00,"Sunday",1,21.55,77.7333333333333,77.8833333333333,8.864
2019-07-14 21:44:00,2019-07-15 00:08:00,"Sunday",1,21.73,144.116666666667,144.566666666667,7.773
2019-07-14 21:51:00,2019-07-14 23:10:00,"Sunday",1,21.85,79.25,79.4666666666667,8.097
2019-07-14 23:20:00,2019-07-15 12:40:00,"Sunday",1,23.33,207.75,800.066666666667,13.882
2019-07-14 23:40:00,2019-07-15 00:47:00,"Sunday",1,23.67,52.4333333333333,66.6666666666667,5.357
2019-07-14 23:58:00,2019-07-15 02:35:00,"Sunday",1,23.97,70.15,157.283333333333,6.902
2019-07-15 00:05:00,2019-07-15 03:04:00,"Monday",0,0.08,178.65,178.916666666667,17.759
2019-07-15 00:33:00,2019-07-15 00:56:00,"Monday",0,0.55,22.85,23.1166666666667,2.379
2019-07-15 00:49:00,2019-07-15 23:40:00,"Monday",0,0.82,265.833333333333,1370.48333333333,13.21
2019-07-15 01:00:00,2019-07-15 03:27:00,"Monday",0,1,112.983333333333,146.766666666667,6.027
2019-07-15 01:04:00,2019-07-15 03:19:00,"Monday",0,1.07,134.683333333333,134.783333333333,9.602
2019-07-15 11:31:00,2019-07-15 14:24:00,"Monday",0,11.52,172.933333333333,173.2,8.853
2019-07-15 14:24:00,2019-07-15 23:08:00,"Monday",0,14.4,457.716666666667,524.083333333333,46.396
2019-07-15 14:33:00,2019-07-15 18:24:00,"Monday",0,14.55,225.116666666667,230.2,18.077
2019-07-15 14:47:00,2019-07-15 16:55:00,"Monday",0,14.78,128.183333333333,128.433333333333,7.757
2019-07-15 15:12:00,2019-07-15 19:39:00,"Monday",0,15.2,266.2,266.483333333333,29.187
2019-07-15 15:59:00,2019-07-15 18:08:00,"Monday",0,15.98,128.4,128.816666666667,11.552
2019-07-15 16:38:00,2019-07-15 19:34:00,"Monday",0,16.63,175.833333333333,176.1,9.189
2019-07-15 16:41:00,2019-07-15 17:29:00,"Monday",0,16.68,48.0666666666667,48.2666666666667,4.757
2019-07-15 18:05:00,2019-07-15 22:59:00,"Monday",0,18.08,294.466666666667,294.666666666667,26.427
2019-07-15 19:03:00,2019-07-15 20:38:00,"Monday",0,19.05,61.4666666666667,95.2166666666667,2.569
2019-07-15 21:11:00,2019-07-15 22:14:00,"Monday",0,21.18,59,62.8166666666667,2.913
2019-07-15 21:18:00,2019-07-16 00:04:00,"Monday",0,21.3,165.466666666667,165.683333333333,15.757
2019-07-15 21:51:00,2019-07-15 23:11:00,"Monday",0,21.85,79.8,79.9833333333333,4.479
2019-07-15 23:02:00,2019-07-15 23:55:00,"Monday",0,23.03,52.5333333333333,52.8,4.183
2019-07-15 23:18:00,2019-07-16 01:05:00,"Monday",0,23.3,106.416666666667,106.766666666667,10.865
2019-07-15 23:34:00,2019-07-16 01:05:00,"Monday",0,23.57,90.7166666666667,91.35,7.819
2019-07-15 23:51:00,2019-07-16 01:17:00,"Monday",0,23.85,85.65,85.8,6.007
2019-07-16 00:03:00,2019-07-16 03:03:00,"Tuesday",0,0.05,48.95,179.85,2.578
2019-07-16 00:29:00,2019-07-16 13:43:00,"Tuesday",0,0.48,160.266666666667,793.5,14.038
2019-07-16 00:42:00,2019-07-16 03:18:00,"Tuesday",0,0.7,155.95,156.166666666667,10.586
2019-07-16 12:19:00,2019-07-16 14:09:00,"Tuesday",0,12.32,109.583333333333,109.833333333333,5.63
2019-07-16 12:36:00,2019-07-16 13:33:00,"Tuesday",0,12.6,57.0666666666667,57.3,1.722
2019-07-16 14:56:00,2019-07-16 17:34:00,"Tuesday",0,14.93,158.133333333333,158.55,15.767
2019-07-16 15:57:00,2019-07-16 22:40:00,"Tuesday",0,15.95,158.116666666667,403.75,11.656
2019-07-16 17:44:00,2019-07-16 19:42:00,"Tuesday",0,17.73,84.3166666666667,118.716666666667,2.822
2019-07-16 17:49:00,2019-07-16 18:18:00,"Tuesday",0,17.82,28.2166666666667,28.75,2.837
2019-07-16 18:03:00,2019-07-16 19:32:00,"Tuesday",0,18.05,88.1166666666667,88.4666666666667,4.755
2019-07-16 18:10:00,2019-07-16 20:08:00,"Tuesday",0,18.17,117.45,117.7,6.342
2019-07-16 19:20:00,2019-07-17 14:59:00,"Tuesday",0,19.33,39.1166666666667,1178.51666666667,2.169
2019-07-16 19:36:00,2019-07-16 20:36:00,"Tuesday",0,19.6,59.95,60.1666666666667,3.087
2019-07-16 20:05:00,2019-07-16 20:11:00,"Tuesday",0,20.08,5.68333333333333,5.95,0.629
2019-07-16 20:13:00,2019-07-16 20:43:00,"Tuesday",0,20.22,29.7333333333333,30.4,3.339
2019-07-16 20:57:00,2019-07-16 22:57:00,"Tuesday",0,20.95,119.883333333333,120.266666666667,5.547
2019-07-16 22:03:00,2019-07-17 00:16:00,"Tuesday",0,22.05,112.366666666667,133.633333333333,6.673
2019-07-16 22:05:00,2019-07-17 01:44:00,"Tuesday",0,22.08,218.7,218.8,22.424
2019-07-16 22:24:00,2019-07-16 23:24:00,"Tuesday",0,22.4,59.8833333333333,60.0666666666667,6.215
2019-07-16 23:07:00,2019-07-17 00:15:00,"Tuesday",0,23.12,68.4,68.7666666666667,3.603
2019-07-16 23:33:00,2019-07-17 02:47:00,"Tuesday",0,23.55,194.366666666667,194.666666666667,18.885
2019-07-16 23:50:00,2019-07-17 01:35:00,"Tuesday",0,23.83,104.95,105.116666666667,11.24
2019-07-16 23:52:00,2019-07-17 00:50:00,"Tuesday",0,23.87,57.7,57.85,5.796
2019-07-16 23:54:00,2019-07-17 03:01:00,"Tuesday",0,23.9,186.883333333333,187.816666666667,13.895
2019-07-17 00:10:00,2019-07-17 01:43:00,"Wednesday",0,0.17,92.75,92.95,9.104
2019-07-17 00:16:00,2019-07-17 01:38:00,"Wednesday",0,0.27,81.2,81.4166666666667,8.82
2019-07-17 01:07:00,2019-07-17 02:43:00,"Wednesday",0,1.12,95.9333333333333,96.35,9.747
2019-07-17 01:28:00,2019-07-17 03:14:00,"Wednesday",0,1.47,89.9666666666667,106.083333333333,5.008
2019-07-17 02:02:00,2019-07-17 04:32:00,"Wednesday",0,2.03,145.433333333333,149.5,14.609
2019-07-17 04:02:00,2019-07-17 11:12:00,"Wednesday",0,4.03,163.883333333333,429.633333333333,12.483
2019-07-17 11:36:00,2019-07-17 13:47:00,"Wednesday",0,11.6,131.066666666667,131.333333333333,6.719
2019-07-17 12:55:00,2019-07-17 13:41:00,"Wednesday",0,12.92,45.1833333333333,45.4,2.457
2019-07-17 13:16:00,2019-07-17 17:15:00,"Wednesday",0,13.27,238.816666666667,239.033333333333,23.954
2019-07-17 13:20:00,2019-07-17 16:22:00,"Wednesday",0,13.33,181.166666666667,181.366666666667,16.512
2019-07-17 13:21:00,2019-07-17 16:08:00,"Wednesday",0,13.35,124.266666666667,166.966666666667,6.631
2019-07-17 14:15:00,2019-07-17 17:02:00,"Wednesday",0,14.25,166.566666666667,166.783333333333,14.508
2019-07-17 14:48:00,2019-07-17 17:01:00,"Wednesday",0,14.8,132.25,132.533333333333,13.666
2019-07-17 14:52:00,2019-07-17 17:39:00,"Wednesday",0,14.87,144.266666666667,167.15,9.293
2019-07-17 15:26:00,2019-07-17 15:58:00,"Wednesday",0,15.43,31.3333333333333,31.6166666666667,3.028
2019-07-17 15:37:00,2019-07-17 17:50:00,"Wednesday",0,15.62,38.1166666666667,133.066666666667,2.164
2019-07-17 15:40:00,2019-07-17 17:57:00,"Wednesday",0,15.67,136.383333333333,136.716666666667,13.417
2019-07-17 16:34:00,2019-07-17 18:08:00,"Wednesday",0,16.57,94.1166666666667,94.35,9.372
2019-07-17 17:06:00,2019-07-17 18:25:00,"Wednesday",0,17.1,78.3666666666667,78.6833333333333,8.568
2019-07-17 17:46:00,2019-07-17 18:30:00,"Wednesday",0,17.77,43.1333333333333,43.55,4.932
2019-07-17 18:14:00,2019-07-17 20:16:00,"Wednesday",0,18.23,116.55,121.883333333333,5.903
2019-07-17 18:35:00,2019-07-17 20:30:00,"Wednesday",0,18.58,114.966666666667,115.266666666667,6.292
2019-07-17 18:55:00,2019-07-17 19:55:00,"Wednesday",0,18.92,59.6,59.9333333333333,3.565
2019-07-17 19:01:00,2019-07-17 21:03:00,"Wednesday",0,19.02,121.833333333333,122.083333333333,7.72
2019-07-17 19:02:00,2019-07-17 22:38:00,"Wednesday",0,19.03,214.933333333333,215.483333333333,21.214
2019-07-17 19:10:00,2019-07-17 22:56:00,"Wednesday",0,19.17,26.3833333333333,226.283333333333,1.288
2019-07-17 19:22:00,2019-07-17 19:24:00,"Wednesday",0,19.37,0.683333333333333,1.21666666666667,0.063
2019-07-17 19:27:00,2019-07-17 20:54:00,"Wednesday",0,19.45,0.2,87.0666666666667,0.009
2019-07-17 19:38:00,2019-07-17 20:56:00,"Wednesday",0,19.63,54.5,77.5166666666667,2.416
2019-07-17 19:40:00,2019-07-17 21:40:00,"Wednesday",0,19.67,119.366666666667,120.133333333333,6.186
2019-07-17 19:46:00,2019-07-17 21:20:00,"Wednesday",0,19.77,93.9333333333333,94.0666666666667,4.812
2019-07-17 19:51:00,2019-07-17 23:05:00,"Wednesday",0,19.85,184.033333333333,194.166666666667,8.51
2019-07-17 20:56:00,2019-07-17 21:54:00,"Wednesday",0,20.93,43.4166666666667,57.8,3.976
2019-07-17 21:03:00,2019-07-17 22:19:00,"Wednesday",0,21.05,75.8666666666667,76.05,7.352
2019-07-17 23:34:00,2019-07-18 00:30:00,"Wednesday",0,23.57,55.5666666666667,55.8666666666667,3.175
2019-07-17 23:36:00,2019-07-18 00:17:00,"Wednesday",0,23.6,40.1166666666667,40.9,3.862
2019-07-17 23:44:00,2019-07-18 01:36:00,"Wednesday",0,23.73,111.066666666667,111.683333333333,10.88
2019-07-18 00:01:00,2019-07-18 01:48:00,"Thursday",0,0.02,69.3166666666667,106.733333333333,6.74
2019-07-18 00:05:00,2019-07-18 00:41:00,"Thursday",0,0.08,16.1333333333333,36.3166666666667,0.683
2019-07-18 00:32:00,2019-07-18 01:25:00,"Thursday",0,0.53,52.85,53.5666666666667,3.024
2019-07-18 01:20:00,2019-07-18 03:58:00,"Thursday",0,1.33,158.083333333333,158.733333333333,16.271
2019-07-18 01:24:00,2019-07-18 13:28:00,"Thursday",0,1.4,487.816666666667,724.483333333333,54.514
2019-07-18 01:41:00,2019-07-18 16:34:00,"Thursday",0,1.68,153.666666666667,893.2,8.97
2019-07-18 01:46:00,2019-07-18 02:58:00,"Thursday",0,1.77,70.9833333333333,71.8,7.077
2019-07-18 02:39:00,2019-07-18 11:41:00,"Thursday",0,2.65,299.15,541.583333333333,18.081
2019-07-18 03:09:00,2019-07-18 13:02:00,"Thursday",0,3.15,152.283333333333,593.266666666667,8.077
2019-07-18 12:22:00,2019-07-18 14:00:00,"Thursday",0,12.37,98.35,98.4833333333333,5.03
2019-07-18 12:35:00,2019-07-18 14:35:00,"Thursday",0,12.58,85.2166666666667,119.766666666667,4.547
2019-07-18 13:18:00,2019-07-18 15:20:00,"Thursday",0,13.3,121.666666666667,122.083333333333,6.544
2019-07-18 13:30:00,2019-07-18 15:17:00,"Thursday",0,13.5,107.083333333333,107.3,11.33
2019-07-18 13:37:00,2019-07-18 16:11:00,"Thursday",0,13.62,153.833333333333,154.333333333333,15.854
2019-07-18 13:49:00,2019-07-19 00:12:00,"Thursday",0,13.82,234.783333333333,622.283333333333,18.569
2019-07-18 15:10:00,2019-07-18 22:08:00,"Thursday",0,15.17,386.433333333333,417.933333333333,33.541
2019-07-18 15:30:00,2019-07-18 17:11:00,"Thursday",0,15.5,58.9333333333333,101.083333333333,3.127
2019-07-18 16:36:00,2019-07-18 18:59:00,"Thursday",0,16.6,142.083333333333,142.4,14.35
2019-07-18 18:39:00,2019-07-18 21:14:00,"Thursday",0,18.65,154.566666666667,154.95,15.208
2019-07-18 18:54:00,2019-07-18 21:13:00,"Thursday",0,18.9,138.9,139.033333333333,13.707
2019-07-18 19:25:00,2019-07-18 22:26:00,"Thursday",0,19.42,180.066666666667,180.3,18.26
2019-07-18 19:36:00,2019-07-18 22:55:00,"Thursday",0,19.6,199.45,199.766666666667,20.592
2019-07-18 20:04:00,2019-07-18 20:37:00,"Thursday",0,20.07,33.6833333333333,33.7166666666667,3.793
2019-07-18 20:10:00,2019-07-18 20:37:00,"Thursday",0,20.17,26.9,27.2166666666667,1.345
2019-07-18 21:25:00,2019-07-18 23:12:00,"Thursday",0,21.42,105.766666666667,107.216666666667,10.389
2019-07-18 21:59:00,2019-07-18 22:59:00,"Thursday",0,21.98,59.7166666666667,59.9833333333333,5.708
2019-07-18 23:36:00,2019-07-19 02:22:00,"Thursday",0,23.6,143.216666666667,166.666666666667,13.234
2019-07-18 23:44:00,2019-07-19 00:57:00,"Thursday",0,23.73,72.1333333333333,72.55,7.302
2019-07-19 00:05:00,2019-07-19 01:50:00,"Friday",0,0.08,104.533333333333,104.75,10.567
2019-07-19 00:43:00,2019-07-19 01:37:00,"Friday",0,0.72,54.0333333333333,54.3,3.006
2019-07-19 01:08:00,2019-07-19 03:45:00,"Friday",0,1.13,157.316666666667,157.6,16.242
2019-07-19 02:01:00,2019-07-19 03:48:00,"Friday",0,2.02,105.766666666667,106.716666666667,10.894
2019-07-19 02:19:00,2019-07-19 04:45:00,"Friday",0,2.32,142.783333333333,146.116666666667,8.247
2019-07-19 02:43:00,2019-07-19 04:44:00,"Friday",0,2.72,120.85,121.2,12.567
2019-07-19 12:19:00,2019-07-19 16:56:00,"Friday",0,12.32,276.566666666667,277.666666666667,24.111
